price_numeric,Height,Width,Uniqueness,gender_guessed,gallery,painting,is_signed,age,years_selling,location,image_path
850.0,23.6,23.6,Unique,male,independent,oil,signed,1.0,1.0,other,images_thesis\2282141_1_m.jpg
1453.0,37.4,37.4,Unique,female,gallery,acrylic,signed,4.0,8.0,other,images_thesis\1357482_1_m.jpg
4400.0,39.0,55.0,Unique,male,gallery,acrylic,signed,3.0,3.0,other,images_thesis\1842009_1_m.jpg
369.0,8.3,11.8,Unique,male,gallery,oil,signed,1.0,1.0,Ukraine,images_thesis\2297757_1_m.jpg
1850.0,36.0,30.0,Unique,male,gallery,acrylic,signed,0.0,3.0,other,images_thesis\2334166_1_m.jpg
2551.0,24.4,20.3,Unique,unknown,independent,acrylic,signed,3.0,5.0,other,images_thesis\1672146_1_m.jpg
911.0,10.8,15.7,Unique,female,gallery,acrylic,signed,6.0,9.0,Spain,images_thesis\709347_1_m.jpg
650.0,19.7,13.8,Unique,female,gallery,oil,signed,2.0,1.0,Ukraine,images_thesis\2325994_1_m.jpg
5083.0,63.0,62.6,Unique,male,gallery,other,signed,1.0,2.0,other,images_thesis\2220121_1_m.jpg
720.0,9.9,19.7,Unique,unknown,gallery,other,signed,5.0,3.0,France,images_thesis\2258451_1_m.jpg
1458.0,21.3,25.6,Unique,male,gallery,acrylic,signed,15.0,1.0,Spain,images_thesis\2180601_1_m.jpg
388.0,9.0,11.4,Unique,male,gallery,oil,signed,1.0,1.0,Ukraine,images_thesis\2300013_1_m.jpg
300.0,12.0,9.0,Unique,male,independent,acrylic,signed,0.0,6.0,United States,images_thesis\2309959_1_m.jpg
1332.0,11.8,11.8,Unique,female,gallery,acrylic,signed,3.0,9.0,France,images_thesis\2234489_1_m.jpg
607.0,15.7,23.6,Unique,unknown,gallery,oil,signed,0.0,10.0,other,images_thesis\2323399_1_m.jpg
727.0,35.8,24.0,Unique,unknown,gallery,acrylic,signed,6.0,8.0,France,images_thesis\500984_1_m.jpg
1688.0,19.7,19.7,Unique,female,gallery,acrylic,signed,4.0,6.0,France,images_thesis\1106112_1_m.jpg
4360.0,23.6,47.2,Unique,male,gallery,oil,signed,2.0,10.0,France,images_thesis\2310386_1_m.jpg
972.0,23.4,15.6,Unique,male,gallery,other,signed,38.0,9.0,France,images_thesis\2294638_1_m.jpg
729.0,19.7,15.4,Unique,male,gallery,other,signed,0.0,1.0,France,images_thesis\2287685_1_m.jpg
1017.0,19.7,19.7,Unique,female,gallery,other,signed,6.0,8.0,France,images_thesis\2328661_1_m.jpg
800.0,23.6,19.7,Unique,female,gallery,oil,signed,1.0,1.0,United States,images_thesis\2334557_1_m.jpg
1190.0,23.4,16.5,Unique,male,gallery,other,signed,0.0,8.0,France,images_thesis\2286742_1_m.jpg
1145.0,36.0,36.0,Unique,female,gallery,acrylic,signed,3.0,3.0,United States,images_thesis\1859295_1_m.jpg
2895.0,41.3,61.0,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2190483_1_m.jpg
2247.0,27.6,27.6,Unique,male,gallery,oil,signed,1.0,2.0,other,images_thesis\2261580_1_m.jpg
1199.0,41.3,47.2,Unique,female,gallery,acrylic,signed,0.0,2.0,France,images_thesis\2291171_1_m.jpg
1579.0,21.9,29.5,Unique,male,gallery,other,signed,25.0,3.0,Spain,images_thesis\2200272_1_m.jpg
2253.0,47.2,39.4,Unique,female,independent,acrylic,signed,3.0,3.0,other,images_thesis\1572960_1_m.jpg
1900.0,29.5,33.5,Unique,male,gallery,oil,signed,0.0,1.0,Ukraine,images_thesis\2296703_1_m.jpg
911.0,9.8,9.8,Unique,female,gallery,other,signed,2.0,9.0,Spain,images_thesis\2119923_1_m.jpg
836.0,21.7,17.7,Unique,male,independent,acrylic,signed,2.0,3.0,other,images_thesis\1926945_1_m.jpg
1151.0,11.8,35.4,Unique,male,gallery,acrylic,signed,2.0,9.0,France,images_thesis\2151491_1_m.jpg
1130.0,29.9,22.0,Unique,female,gallery,other,signed,10.0,8.0,other,images_thesis\401974_1_m.jpg
618.0,19.7,23.6,Unique,male,gallery,oil,signed,7.0,1.0,Ukraine,images_thesis\2322900_1_m.jpg
795.0,30.0,30.0,Unique,female,gallery,acrylic,signed,3.0,3.0,United States,images_thesis\1772169_1_m.jpg
600.0,15.7,15.7,Unique,male,independent,oil,signed,3.0,4.0,Ukraine,images_thesis\2268844_1_m.jpg
969.0,27.6,19.7,Unique,male,independent,oil,signed,1.0,1.0,other,images_thesis\2242548_1_m.jpg
1822.0,46.1,29.1,Unique,male,gallery,acrylic,signed,1.0,9.0,France,images_thesis\2294838_1_m.jpg
2786.0,31.5,39.4,Unique,female,gallery,acrylic,signed,0.0,9.0,France,images_thesis\2321139_1_m.jpg
4723.0,39.4,39.4,Unique,male,gallery,other,signed,1.0,9.0,France,images_thesis\2241553_1_m.jpg
2422.0,31.5,23.6,Unique,unknown,gallery,acrylic,signed,4.0,11.0,France,images_thesis\1185369_1_m.jpg
2283.0,23.6,55.1,Unique,female,independent,acrylic,signed,2.0,3.0,other,images_thesis\2152092_1_m.jpg
1332.0,27.6,27.6,Unique,male,independent,oil,signed,1.0,1.0,other,images_thesis\2229128_1_m.jpg
1090.0,27.6,19.7,Unique,male,independent,oil,signed,5.0,5.0,other,images_thesis\745017_1_m.jpg
826.0,21.7,18.1,Unique,male,gallery,oil,signed,3.0,3.0,other,images_thesis\1767642_1_m.jpg
1822.0,19.7,19.7,Unique,male,gallery,acrylic,signed,0.0,4.0,France,images_thesis\2312032_1_m.jpg
850.0,15.7,47.2,Unique,male,gallery,acrylic,signed,2.0,9.0,France,images_thesis\2297178_1_m.jpg
908.0,16.1,13.0,Unique,male,gallery,oil,signed,11.0,10.0,France,images_thesis\634116_1_m.jpg
547.0,15.7,15.7,Unique,female,gallery,other,signed,6.0,5.0,other,images_thesis\1605693_1_m.jpg
729.0,23.6,23.6,Unique,male,independent,other,signed,1.0,1.0,other,images_thesis\2308629_1_m.jpg
2369.0,29.9,22.0,Unique,male,gallery,other,signed,25.0,1.0,France,images_thesis\2206543_1_m.jpg
969.0,23.6,23.6,Unique,male,independent,oil,signed,1.0,1.0,other,images_thesis\2273959_1_m.jpg
1877.0,19.7,19.7,Unique,female,gallery,oil,signed,2.0,6.0,other,images_thesis\2284322_1_m.jpg
4251.0,36.2,36.2,Unique,unknown,independent,other,signed,3.0,2.0,France,images_thesis\1936224_1_m.jpg
3000.0,42.0,51.5,Unique,male,independent,acrylic,signed,2.0,6.0,United States,images_thesis\2143137_1_m.jpg
900.0,15.7,11.8,Unique,female,gallery,other,signed,0.0,1.0,United States,images_thesis\2334681_1_m.jpg
2915.0,31.5,31.5,Unique,male,independent,acrylic,signed,3.0,5.0,other,images_thesis\2328771_1_m.jpg
1323.0,20.1,20.1,Unique,male,gallery,other,signed,3.0,10.0,other,images_thesis\1589142_1_m.jpg
484.0,12.2,9.1,Unique,female,independent,other,signed,2.0,5.0,France,images_thesis\1754700_1_m.jpg
2730.0,28.7,21.3,Unique,female,gallery,oil,signed,4.0,4.0,other,images_thesis\1438737_1_m.jpg
3037.0,27.6,35.4,Unique,unknown,gallery,acrylic,signed,1.0,4.0,Spain,images_thesis\2284618_1_m.jpg
800.0,19.7,15.7,Unique,female,gallery,other,signed,0.0,1.0,United States,images_thesis\2323546_1_m.jpg
583.0,19.7,47.2,Unique,female,independent,acrylic,signed,1.0,4.0,Spain,images_thesis\2282841_1_m.jpg
100.0,5.9,8.2,Unique,male,gallery,oil,signed,2.0,3.0,other,images_thesis\2308292_1_m.jpg
607.0,18.1,15.0,Unique,male,gallery,other,signed,4.0,2.0,Spain,images_thesis\1972440_1_m.jpg
1458.0,35.4,11.8,Unique,male,gallery,other,signed,1.0,8.0,France,images_thesis\2322772_1_m.jpg
4336.0,22.0,30.0,Unique,female,gallery,other,signed,3.0,10.0,United States,images_thesis\2155404_1_m.jpg
2308.0,31.9,25.6,Unique,male,gallery,acrylic,signed,0.0,5.0,France,images_thesis\2334827_1_m.jpg
1458.0,47.2,47.2,Unique,male,gallery,acrylic,signed,1.0,9.0,France,images_thesis\2233594_1_m.jpg
826.0,19.7,39.4,Unique,female,gallery,acrylic,signed,2.0,2.0,other,images_thesis\2157708_1_m.jpg
1822.0,24.4,33.1,Unique,male,gallery,oil,signed,3.0,5.0,other,images_thesis\1395501_1_m.jpg
1822.0,9.1,12.2,Unique,male,gallery,other,signed,5.0,12.0,France,images_thesis\2322180_1_m.jpg
352.0,16.6,11.7,Unique,male,independent,acrylic,signed,0.0,4.0,other,images_thesis\2293454_1_m.jpg
1154.0,39.4,47.2,Unique,male,gallery,other,signed,2.0,9.0,France,images_thesis\2297187_1_m.jpg
2672.0,25.6,32.1,Unique,unknown,gallery,oil,signed,35.0,3.0,Spain,images_thesis\2211633_1_m.jpg
3396.0,39.4,39.4,Unique,female,gallery,acrylic,signed,2.0,10.0,other,images_thesis\2217407_1_m.jpg
3887.0,31.5,15.7,Unique,unknown,gallery,other,signed,1.0,3.0,other,images_thesis\2269164_1_m.jpg
1696.0,31.5,47.2,Unique,female,gallery,other,signed,1.0,4.0,other,images_thesis\2230149_1_m.jpg
875.0,27.6,19.7,Unique,female,gallery,acrylic,signed,0.0,5.0,other,images_thesis\2311027_1_m.jpg
1211.0,33.0,53.0,Unique,male,gallery,other,signed,6.0,10.0,other,images_thesis\579105_1_m.jpg
3037.0,25.6,31.9,Unique,male,gallery,other,signed,9.0,9.0,Spain,images_thesis\118744_1_m.jpg
1696.0,16.1,13.0,Unique,male,independent,other,signed,3.0,5.0,France,images_thesis\2134798_1_m.jpg
607.0,24.8,16.1,Unique,male,gallery,other,signed,5.0,10.0,other,images_thesis\1264668_1_m.jpg
2356.0,15.7,15.7,Unique,female,gallery,other,signed,0.0,2.0,other,images_thesis\2330051_1_m.jpg
450.0,38.0,28.0,Unique,unknown,gallery,acrylic,signed,6.0,3.0,other,images_thesis\2225860_1_m.jpg
641.0,8.7,8.7,Unique,female,gallery,other,signed,6.0,3.0,Spain,images_thesis\2295801_1_m.jpg
790.0,11.8,11.8,Unique,female,independent,oil,signed,5.0,3.0,other,images_thesis\2138352_1_m.jpg
969.0,10.2,8.3,Unique,female,gallery,other,signed,3.0,10.0,other,images_thesis\1770138_1_m.jpg
607.0,9.4,7.9,Unique,male,gallery,other,signed,5.0,8.0,France,images_thesis\1130307_1_m.jpg
2301.0,47.2,70.9,Unique,male,independent,acrylic,signed,5.0,5.0,other,images_thesis\840882_1_m.jpg
787.0,31.5,23.6,Unique,unknown,gallery,other,signed,1.0,4.0,France,images_thesis\2212381_1_m.jpg
1458.0,19.7,19.7,Unique,female,gallery,oil,signed,10.0,8.0,France,images_thesis\413449_1_m.jpg
1817.0,38.6,37.0,Unique,male,gallery,acrylic,signed,21.0,9.0,France,images_thesis\2248395_1_m.jpg
1817.0,38.2,38.2,Unique,unknown,gallery,other,signed,1.0,6.0,France,images_thesis\2245657_1_m.jpg
972.0,23.6,19.7,Unique,male,gallery,acrylic,signed,1.0,9.0,France,images_thesis\2269030_1_m.jpg
1822.0,31.5,31.5,Unique,female,gallery,other,signed,4.0,5.0,other,images_thesis\1143939_1_m.jpg
790.0,31.5,19.7,Unique,unknown,gallery,oil,signed,4.0,1.0,Ukraine,images_thesis\2326368_1_m.jpg
727.0,19.7,19.7,Unique,female,gallery,other,signed,1.0,3.0,other,images_thesis\2235330_1_m.jpg
381.0,7.9,11.7,Unique,male,gallery,oil,signed,1.0,1.0,Ukraine,images_thesis\2301211_1_m.jpg
1032.0,39.4,39.4,Unique,male,gallery,oil,signed,2.0,9.0,France,images_thesis\2154987_1_m.jpg
3644.0,39.4,59.1,Unique,male,independent,other,signed,5.0,3.0,other,images_thesis\2295660_1_m.jpg
1142.0,11.2,14.4,Unique,unknown,gallery,oil,signed,125.0,6.0,other,images_thesis\2092938_1_m.jpg
364.0,12.0,9.1,Unique,female,gallery,other,signed,2.0,8.0,other,images_thesis\2233799_1_m.jpg
624.0,33.1,23.6,Unique,unknown,gallery,other,signed,5.0,1.0,Ukraine,images_thesis\2275172_1_m.jpg
1822.0,27.6,39.4,Unique,female,gallery,other,signed,4.0,5.0,other,images_thesis\1070625_1_m.jpg
911.0,29.9,22.0,Unique,male,gallery,other,signed,5.0,10.0,other,images_thesis\1264659_1_m.jpg
1069.0,39.4,39.4,Unique,male,gallery,oil,signed,1.0,10.0,France,images_thesis\2297049_1_m.jpg
972.0,23.6,47.2,Unique,male,gallery,acrylic,signed,3.0,9.0,France,images_thesis\2251634_1_m.jpg
850.0,28.0,20.0,Unique,female,gallery,oil,signed,1.0,3.0,United States,images_thesis\2306177_1_m.jpg
1093.0,19.7,59.1,Unique,male,gallery,acrylic,signed,2.0,9.0,France,images_thesis\2076468_1_m.jpg
1458.0,18.1,21.7,Unique,female,independent,oil,signed,6.0,6.0,France,images_thesis\645633_1_m.jpg
3895.0,70.9,47.2,Unique,male,gallery,other,signed,4.0,2.0,other,images_thesis\2302882_1_m.jpg
2672.0,39.4,35.4,Unique,female,independent,other,signed,1.0,6.0,other,images_thesis\2265269_1_m.jpg
2400.0,24.0,18.0,Unique,unknown,gallery,other,signed,3.0,3.0,other,images_thesis\1673709_1_m.jpg
644.0,23.6,31.5,Unique,male,gallery,other,signed,5.0,1.0,Ukraine,images_thesis\2291543_1_m.jpg
1672.0,19.7,19.7,Unique,male,gallery,other,signed,1.0,10.0,other,images_thesis\2191305_1_m.jpg
2549.0,39.4,39.4,Unique,female,gallery,acrylic,signed,5.0,3.0,other,images_thesis\1853076_1_m.jpg
1686.0,36.0,24.0,Unique,male,gallery,other,signed,8.0,3.0,other,images_thesis\2025042_1_m.jpg
2369.0,47.8,40.7,Unique,male,gallery,acrylic,not signed,36.0,9.0,France,images_thesis\2318704_1_m.jpg
729.0,15.7,15.7,Unique,male,gallery,acrylic,signed,0.0,3.0,Ukraine,images_thesis\2329366_1_m.jpg
607.0,19.7,15.7,Unique,unknown,gallery,oil,signed,4.0,3.0,Ukraine,images_thesis\2144581_1_m.jpg
1032.0,21.7,18.1,Unique,female,independent,other,signed,0.0,5.0,France,images_thesis\2308933_1_m.jpg
3012.0,31.5,31.5,Unique,female,gallery,acrylic,signed,1.0,8.0,France,images_thesis\2328246_1_m.jpg
2800.0,39.4,27.6,Unique,unknown,gallery,oil,signed,1.0,1.0,Ukraine,images_thesis\2283477_1_m.jpg
4616.0,59.1,59.1,Unique,male,gallery,acrylic,signed,24.0,1.0,other,images_thesis\2200343_1_m.jpg
850.0,4.0,4.0,Unique,female,gallery,acrylic,signed,25.0,4.0,other,images_thesis\2083143_1_m.jpg
2672.0,27.6,27.6,Unique,male,gallery,oil,signed,14.0,10.0,France,images_thesis\198052_1_m.jpg
972.0,36.6,24.8,Unique,female,independent,other,signed,1.0,6.0,other,images_thesis\2220522_1_m.jpg
4900.0,30.0,40.0,Unique,unknown,gallery,oil,signed,27.0,5.0,United States,images_thesis\1483275_1_m.jpg
945.0,21.7,15.7,Unique,male,gallery,acrylic,signed,13.0,8.0,other,images_thesis\355705_1_m.jpg
1332.0,27.6,27.6,Unique,male,independent,oil,signed,1.0,1.0,other,images_thesis\2229384_1_m.jpg
2362.0,15.7,31.5,Unique,male,gallery,oil,signed,4.0,6.0,other,images_thesis\1047885_1_m.jpg
3340.0,21.7,17.1,Unique,male,gallery,oil,signed,2.0,1.0,France,images_thesis\2261334_1_m.jpg
1453.0,33.5,33.5,Unique,unknown,gallery,other,signed,0.0,4.0,France,images_thesis\2310409_1_m.jpg
5830.0,59.1,59.1,Unique,unknown,gallery,other,signed,3.0,3.0,Spain,images_thesis\2187228_1_m.jpg
1761.0,31.5,23.6,Unique,female,independent,acrylic,signed,10.0,3.0,other,images_thesis\2321697_1_m.jpg
607.0,28.7,23.6,Unique,male,gallery,acrylic,signed,10.0,9.0,France,images_thesis\351565_1_m.jpg
533.0,14.2,26.4,Unique,male,gallery,other,signed,4.0,2.0,other,images_thesis\2324692_1_m.jpg
1458.0,23.6,31.5,Unique,female,gallery,acrylic,signed,2.0,9.0,Spain,images_thesis\2176757_1_m.jpg
3037.0,39.4,39.4,Unique,unknown,gallery,other,signed,2.0,5.0,other,images_thesis\2154206_1_m.jpg
4319.0,24.0,48.0,Unique,male,gallery,other,signed,2.0,10.0,United States,images_thesis\2300084_1_m.jpg
2429.0,20.1,16.9,Unique,unknown,gallery,other,signed,15.0,9.0,France,images_thesis\1658442_1_m.jpg
729.0,23.6,23.6,Unique,female,gallery,acrylic,signed,1.0,3.0,Ukraine,images_thesis\2284235_1_m.jpg
1938.0,35.4,11.8,Unique,male,gallery,oil,signed,2.0,9.0,France,images_thesis\2139629_1_m.jpg
1700.0,23.2,19.7,Unique,male,independent,other,signed,2.0,5.0,Spain,images_thesis\1899993_1_m.jpg
1802.0,19.0,19.0,Unique,male,gallery,other,signed,4.0,10.0,United States,images_thesis\1998291_1_m.jpg
304.0,27.6,19.7,Unique,male,independent,acrylic,signed,1.0,1.0,France,images_thesis\2242572_1_m.jpg
4616.0,38.2,51.2,Unique,female,independent,other,signed,1.0,1.0,France,images_thesis\2312827_1_m.jpg
1822.0,31.5,31.5,Unique,female,gallery,acrylic,signed,0.0,5.0,other,images_thesis\2298047_1_m.jpg
650.0,16.0,20.0,Unique,male,gallery,oil,signed,0.0,1.0,Ukraine,images_thesis\2325991_1_m.jpg
533.0,12.2,12.2,Unique,female,gallery,other,signed,1.0,3.0,Ukraine,images_thesis\2261583_1_m.jpg
4373.0,47.2,39.4,Unique,unknown,gallery,oil,signed,5.0,4.0,Spain,images_thesis\2245518_1_m.jpg
1850.0,36.0,30.0,Unique,male,gallery,acrylic,signed,0.0,3.0,other,images_thesis\2315616_1_m.jpg
1332.0,17.5,11.8,Unique,male,gallery,acrylic,signed,6.0,10.0,other,images_thesis\580605_1_m.jpg
2429.0,28.5,17.9,Unique,male,gallery,oil,signed,75.0,6.0,other,images_thesis\2220982_1_m.jpg
1069.0,19.7,59.1,Unique,female,independent,other,signed,1.0,4.0,Spain,images_thesis\2232632_1_m.jpg
729.0,31.5,31.5,Unique,female,gallery,other,signed,2.0,2.0,France,images_thesis\2229894_1_m.jpg
666.0,19.7,15.7,Unique,unknown,gallery,oil,signed,1.0,10.0,other,images_thesis\2255105_1_m.jpg
729.0,23.6,59.1,Unique,male,independent,acrylic,signed,3.0,5.0,other,images_thesis\1724334_1_m.jpg
1514.0,34.6,29.1,Unique,male,independent,acrylic,signed,5.0,5.0,other,images_thesis\964245_1_m.jpg
1700.0,29.9,22.0,Unique,female,gallery,other,signed,10.0,8.0,other,images_thesis\2205023_1_m.jpg
1081.0,39.4,39.4,Unique,unknown,gallery,other,signed,0.0,10.0,France,images_thesis\2321171_1_m.jpg
1453.0,13.4,9.8,Unique,female,independent,other,signed,1.0,1.0,France,images_thesis\2198211_1_m.jpg
1444.0,18.1,21.5,Unique,unknown,gallery,oil,signed,79.0,6.0,other,images_thesis\954459_1_m.jpg
947.0,19.7,19.7,Unique,female,gallery,acrylic,signed,8.0,8.0,France,images_thesis\2322666_1_m.jpg
1093.0,39.4,39.4,Unique,unknown,gallery,acrylic,signed,15.0,10.0,France,images_thesis\2289571_1_m.jpg
721.0,27.6,31.5,Unique,unknown,gallery,oil,signed,8.0,1.0,Ukraine,images_thesis\2261642_1_m.jpg
2672.0,17.7,8.7,Unique,unknown,gallery,other,signed,8.0,6.0,France,images_thesis\2292716_1_m.jpg
1130.0,39.4,27.6,Unique,male,independent,acrylic,signed,0.0,3.0,other,images_thesis\2312873_1_m.jpg
5101.0,34.6,48.8,Unique,male,gallery,acrylic,signed,25.0,6.0,other,images_thesis\2227467_1_m.jpg
472.0,11.8,11.8,Unique,unknown,gallery,other,signed,10.0,3.0,other,images_thesis\2309086_1_m.jpg
2647.0,39.4,59.1,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2219176_1_m.jpg
2422.0,39.4,55.1,Unique,male,independent,other,signed,4.0,1.0,other,images_thesis\2304530_1_m.jpg
642.0,19.7,24.0,Unique,female,independent,other,signed,1.0,3.0,France,images_thesis\2235293_1_m.jpg
1514.0,31.5,23.6,Unique,unknown,gallery,acrylic,signed,0.0,10.0,other,images_thesis\2310247_1_m.jpg
2174.0,55.1,29.5,Unique,male,gallery,acrylic,signed,4.0,4.0,other,images_thesis\1290711_1_m.jpg
1458.0,8.0,12.0,Unique,unknown,gallery,other,signed,4.0,4.0,United States,images_thesis\1308231_1_m.jpg
4373.0,39.4,31.9,Unique,male,gallery,other,signed,10.0,3.0,Spain,images_thesis\2233643_1_m.jpg
1943.0,11.8,15.7,Unique,unknown,gallery,acrylic,signed,0.0,10.0,France,images_thesis\2301407_1_m.jpg
2186.0,21.7,18.1,Unique,unknown,gallery,acrylic,signed,5.0,4.0,France,images_thesis\1060617_1_m.jpg
340.0,31.5,23.6,Unique,unknown,independent,acrylic,signed,6.0,3.0,France,images_thesis\1741380_1_m.jpg
3391.0,17.7,21.7,Unique,male,gallery,oil,signed,2.0,10.0,other,images_thesis\2308774_1_m.jpg
545.0,12.0,12.0,Unique,male,gallery,other,signed,1.0,10.0,United States,images_thesis\2306999_1_m.jpg
377.0,11.7,16.3,Unique,male,independent,other,signed,0.0,4.0,other,images_thesis\2312393_1_m.jpg
972.0,23.6,23.6,Unique,unknown,gallery,oil,signed,1.0,10.0,France,images_thesis\2285712_1_m.jpg
607.0,14.0,10.0,Unique,male,gallery,oil,signed,75.0,6.0,other,images_thesis\1449654_1_m.jpg
1138.0,10.6,14.6,Unique,male,gallery,other,signed,2.0,7.0,France,images_thesis\2323813_1_m.jpg
1458.0,27.6,27.6,Unique,female,independent,oil,signed,11.0,3.0,other,images_thesis\2218673_1_m.jpg
121.0,11.8,11.8,Unique,unknown,independent,other,signed,31.0,6.0,other,images_thesis\2291622_1_m.jpg
2004.0,39.4,31.5,Unique,unknown,gallery,acrylic,signed,1.0,2.0,other,images_thesis\2246459_1_m.jpg
838.0,25.6,19.7,Unique,unknown,gallery,other,signed,7.0,10.0,France,images_thesis\1693083_1_m.jpg
850.0,15.7,15.7,Unique,unknown,gallery,acrylic,signed,0.0,11.0,France,images_thesis\2324051_1_m.jpg
1093.0,50.8,37.0,Unique,male,gallery,other,signed,0.0,10.0,France,images_thesis\2300302_1_m.jpg
2794.0,88.2,41.7,Unique,male,independent,other,signed,1.0,3.0,other,images_thesis\2273279_1_m.jpg
1200.0,15.7,15.7,Unique,male,gallery,oil,signed,0.0,2.0,other,images_thesis\2318834_1_m.jpg
4667.0,51.2,43.3,Unique,male,gallery,acrylic,signed,0.0,10.0,Spain,images_thesis\2312623_1_m.jpg
4616.0,63.0,47.2,Unique,male,gallery,oil,signed,15.0,8.0,France,images_thesis\508391_1_m.jpg
666.0,19.7,19.7,Unique,male,independent,oil,signed,1.0,1.0,other,images_thesis\2246471_1_m.jpg
4312.0,45.7,31.9,Unique,female,gallery,other,signed,5.0,11.0,France,images_thesis\2282398_1_m.jpg
163.0,11.8,11.8,Unique,female,independent,other,signed,0.0,4.0,France,images_thesis\2296988_1_m.jpg
4616.0,27.6,27.6,Unique,female,independent,acrylic,signed,1.0,1.0,other,images_thesis\2245532_1_m.jpg
2429.0,31.5,39.4,Unique,unknown,independent,acrylic,signed,6.0,2.0,France,images_thesis\1778787_1_m.jpg
850.0,19.7,27.6,Unique,male,independent,other,signed,0.0,1.0,other,images_thesis\2317838_1_m.jpg
1093.0,35.4,23.6,Unique,male,gallery,other,signed,8.0,1.0,France,images_thesis\2268767_1_m.jpg
929.0,11.8,15.7,Unique,female,independent,other,signed,3.0,3.0,France,images_thesis\2215173_1_m.jpg
1458.0,31.5,23.6,Unique,unknown,gallery,acrylic,signed,1.0,8.0,other,images_thesis\2230194_1_m.jpg
630.0,17.5,12.4,Unique,male,gallery,acrylic,signed,8.0,8.0,other,images_thesis\368658_1_m.jpg
4667.0,44.9,57.5,Unique,male,gallery,acrylic,signed,0.0,10.0,Spain,images_thesis\2318983_1_m.jpg
364.0,13.0,15.7,Unique,unknown,gallery,other,signed,0.0,7.0,France,images_thesis\2295649_1_m.jpg
3583.0,51.2,38.2,Unique,male,independent,other,signed,4.0,5.0,Spain,images_thesis\1373400_1_m.jpg
1700.0,72.0,48.0,Unique,female,gallery,other,signed,0.0,7.0,United States,images_thesis\2303271_1_m.jpg
972.0,7.1,9.4,Unique,female,gallery,oil,signed,5.0,10.0,other,images_thesis\1967646_1_m.jpg
1215.0,29.9,26.2,Unique,unknown,gallery,other,signed,2.0,8.0,France,images_thesis\1927500_1_m.jpg
3000.0,30.0,30.0,Unique,unknown,gallery,other,signed,1.0,3.0,other,images_thesis\2297589_1_m.jpg
1817.0,23.6,19.7,Unique,male,gallery,oil,signed,5.0,6.0,other,images_thesis\1050534_1_m.jpg
606.0,15.7,15.7,Unique,female,gallery,acrylic,signed,1.0,3.0,Ukraine,images_thesis\2244642_1_m.jpg
4130.0,31.5,31.5,Unique,male,gallery,other,signed,3.0,9.0,France,images_thesis\1761495_1_m.jpg
684.0,11.8,9.5,Unique,male,gallery,oil,signed,1.0,3.0,other,images_thesis\2306338_1_m.jpg
3633.0,23.6,11.8,Unique,male,gallery,other,signed,2.0,12.0,other,images_thesis\1905078_1_m.jpg
3028.0,29.5,50.0,Unique,male,gallery,other,signed,5.0,10.0,France,images_thesis\1056633_1_m.jpg
839.0,19.7,19.7,Unique,unknown,gallery,other,signed,2.0,9.0,other,images_thesis\1917339_1_m.jpg
765.0,35.4,35.4,Unique,male,independent,acrylic,signed,3.0,5.0,other,images_thesis\1540797_1_m.jpg
2186.0,28.7,23.6,Unique,unknown,gallery,other,signed,2.0,8.0,France,images_thesis\2150270_1_m.jpg
394.0,19.7,27.6,Unique,male,gallery,other,signed,1.0,1.0,Ukraine,images_thesis\2293661_1_m.jpg
