,price_numeric,Height,Width,Uniqueness,gender_guessed,gallery,painting,is_signed,age,years_selling,location,image_path,url
20733,908.0,10.2,7.3,Unique,unknown,gallery,other,signed,36.0,3.0,Spain,images_thesis\2199460_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2199460/20-ideas-subj-xviii
20734,3573.0,47.2,58.3,Copy,male,gallery,other,signed,1.0,5.0,other,images_thesis\2196081_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2196081/audrey-hepburn
20735,2664.0,39.4,39.4,Unique,male,independent,other,signed,2.0,3.0,other,images_thesis\2192848_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2192848/the-lost-world
20736,4578.0,78.7,39.4,Unique,unknown,independent,other,signed,35.0,6.0,other,images_thesis\2191606_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2191606/premices-diptyque-n-19
20737,969.0,39.4,39.4,Unique,unknown,gallery,other,signed,1.0,9.0,France,images_thesis\2187683_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2187683/micromonde-5
20738,4578.0,78.7,39.4,Unique,unknown,independent,other,signed,35.0,6.0,other,images_thesis\2182007_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2182007/premices-diptyque-n-17
20739,969.0,35.4,19.7,Unique,female,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2179621_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2179621/holy-feeling
20740,163.0,14.0,9.8,Unique,female,independent,other,signed,1.0,3.0,France,images_thesis\2178017_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2178017/lines-nb
20741,363.0,15.7,7.9,Unique,female,independent,other,signed,3.0,3.0,France,images_thesis\2166184_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2166184/pink-pines-loving-trees-n5-part-3
20742,363.0,15.7,7.9,Unique,female,independent,other,signed,3.0,3.0,France,images_thesis\2166179_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2166179/pink-pines-loving-trees-n5-part-1
20743,3270.0,39.4,47.2,Unique,male,gallery,acrylic,signed,2.0,2.0,other,images_thesis\2160304_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2160304/blu-garden
20744,4578.0,39.4,78.7,Unique,unknown,independent,other,signed,35.0,6.0,other,images_thesis\2158969_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2158969/premices-diptyque-n-14
20745,4578.0,78.7,39.4,Unique,unknown,independent,other,signed,35.0,6.0,other,images_thesis\2158961_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2158961/premices-diptyque-n-18
20746,969.0,19.7,19.7,Unique,female,gallery,other,signed,4.0,3.0,other,images_thesis\2155317_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2155317/turbulence
20747,1029.0,37.4,27.6,Unique,unknown,gallery,other,signed,4.0,2.0,Spain,images_thesis\1791807_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1791807/territoriodesconocido-13
20748,1029.0,37.4,27.6,Unique,unknown,gallery,other,signed,4.0,2.0,Spain,images_thesis\1791681_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1791681/territoriodesconocido-11
20749,619.0,35.4,23.6,Unique,male,gallery,acrylic,signed,3.0,3.0,other,images_thesis\1771422_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1771422/between-places-painting-acrylic-on-canvas
20750,1211.0,27.6,39.4,Unique,female,gallery,other,signed,3.0,10.0,other,images_thesis\1770114_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1770114/the-distance
20751,721.0,19.7,19.7,Unique,female,gallery,oil,signed,4.0,8.0,France,images_thesis\1759194_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1759194/la-plaine-innondee
20752,721.0,19.7,19.7,Unique,female,gallery,oil,signed,3.0,8.0,France,images_thesis\1759185_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1759185/le-ruisseau
20753,908.0,28.3,47.6,Unique,female,independent,other,signed,3.0,4.0,Ukraine,images_thesis\1740558_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1740558/i-want-to-ride-my-bicycle
20754,2786.0,27.6,27.6,Unique,male,gallery,oil,signed,3.0,9.0,France,images_thesis\1644759_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1644759/paisible-bassin
20755,2301.0,31.5,31.5,Unique,male,gallery,other,signed,4.0,9.0,France,images_thesis\1586526_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1586526/bb-60s-idol
20756,2180.0,25.6,19.7,Unique,unknown,gallery,acrylic,signed,7.0,9.0,France,images_thesis\1581942_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1581942/paysage-tague
20757,3052.0,39.4,39.4,Unique,female,independent,oil,signed,4.0,3.0,other,images_thesis\1572609_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1572609/poppy-mood
20758,1938.0,32.3,20.1,Unique,male,gallery,other,signed,4.0,9.0,France,images_thesis\1562943_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1562943/ardent-love
20759,848.0,15.7,11.8,Unique,unknown,gallery,other,signed,3.0,11.0,France,images_thesis\1560870_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1560870/a-la-recherche-de-couleurs-4
20760,363.0,29.9,22.0,Copy,unknown,gallery,other,signed,3.0,8.0,France,images_thesis\1558086_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1558086/my-kid-just-ruined-my-mondrian-iii
20761,4602.0,47.2,47.2,Unique,female,gallery,acrylic,signed,4.0,3.0,France,images_thesis\1548714_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1548714/coco
20762,666.0,31.5,15.7,Unique,unknown,independent,other,signed,4.0,3.0,France,images_thesis\1533984_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1533984/danseuse-de-flamenco
20763,5450.0,13.8,13.8,Unique,male,gallery,other,signed,5.0,10.0,France,images_thesis\1523868_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1523868/sephire
20764,666.0,18.1,21.7,Unique,male,gallery,oil,signed,25.0,3.0,Spain,images_thesis\1468107_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1468107/paisaje-landscape
20765,1453.0,9.8,13.8,Unique,female,gallery,oil,signed,3.0,10.0,other,images_thesis\1446405_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1446405/without-mask
20766,727.0,23.6,17.7,Unique,male,gallery,acrylic,signed,5.0,10.0,other,images_thesis\1432842_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1432842/nostalgic-picture
20767,969.0,19.7,15.7,Unique,unknown,gallery,acrylic,signed,3.0,11.0,France,images_thesis\1362504_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1362504/rideau
20768,969.0,15.7,19.7,Unique,unknown,gallery,acrylic,signed,3.0,11.0,France,images_thesis\1361625_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1361625/la-vie-en-couleur-5
20769,3600.0,39.3,39.3,Unique,male,gallery,other,signed,4.0,4.0,United States,images_thesis\1356684_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1356684/pousse-moi
20770,2301.0,14.2,25.2,Unique,unknown,gallery,other,signed,0.0,4.0,France,images_thesis\1282005_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1282005/bart-simpson
20771,1574.0,19.7,19.7,Unique,unknown,gallery,acrylic,signed,0.0,4.0,France,images_thesis\1279887_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1279887/elmer-fusil
20772,1066.0,19.7,19.7,Unique,male,gallery,other,signed,4.0,9.0,France,images_thesis\1266156_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1266156/kiss-jean-paul
20773,2301.0,31.5,31.5,Unique,female,gallery,oil,signed,17.0,7.0,France,images_thesis\1205361_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1205361/meduse-sur-toile-x1
20774,908.0,15.7,11.8,Unique,unknown,gallery,acrylic,signed,4.0,11.0,France,images_thesis\1169145_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1169145/bleu-iii
20775,727.0,15.7,11.8,Unique,unknown,gallery,acrylic,signed,4.0,11.0,France,images_thesis\1129341_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1129341/couleur-iii
20776,908.0,23.6,19.7,Unique,unknown,gallery,oil,signed,4.0,10.0,other,images_thesis\1126830_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1126830/portrait-series-14
20777,908.0,23.6,19.7,Unique,unknown,gallery,oil,signed,4.0,10.0,other,images_thesis\1126827_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1126827/portrait-series-13
20778,908.0,23.6,19.7,Unique,unknown,gallery,oil,signed,4.0,10.0,other,images_thesis\1126824_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1126824/portrait-series-12
20779,908.0,23.6,19.7,Unique,unknown,gallery,oil,signed,4.0,10.0,other,images_thesis\1126821_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1126821/portrait-series-11
20780,908.0,23.6,19.7,Unique,unknown,gallery,oil,signed,4.0,10.0,other,images_thesis\1126812_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1126812/portrait-series-10
20781,848.0,11.8,11.8,Unique,female,gallery,acrylic,signed,6.0,10.0,France,images_thesis\1021287_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1021287/forest-of-colors
20782,3149.0,31.5,39.4,Unique,female,independent,oil,signed,6.0,5.0,France,images_thesis\1013772_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1013772/la-grande-montagne-blanche
20783,1332.0,27.6,27.6,Unique,female,gallery,acrylic,signed,6.0,10.0,France,images_thesis\976065_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/976065/lumiere-1er-avril-abstrait-acrylique-chassis-lin-2019
20784,484.0,7.9,22.8,Unique,unknown,gallery,other,signed,10.0,11.0,France,images_thesis\969120_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/969120/lotus
20785,2786.0,31.9,39.4,Unique,female,gallery,acrylic,signed,5.0,9.0,France,images_thesis\954321_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/954321/sun-rising-on-camden-market
20786,2180.0,36.2,25.6,Unique,female,gallery,other,signed,5.0,10.0,France,images_thesis\943443_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/943443/lelegance-des-arbres-en-hiver-abstrait-acrylique-collage-poudre-de-marbre-chassis-lin-l92x65cm-2020
20787,2907.0,47.2,47.2,Unique,female,gallery,other,signed,12.0,10.0,France,images_thesis\831423_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/831423/vents-dhiver-120x120cm-abstrait-acrylique-collage-poudre-de-marbre-chassis-lin-2013
20788,2301.0,15.7,15.7,Unique,male,gallery,acrylic,signed,14.0,11.0,France,images_thesis\827325_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/827325/carnaval-des-animaux
20789,662.0,15.7,15.7,Unique,female,independent,other,signed,2.0,5.0,France,images_thesis\779244_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/779244/japanese-dreams
20790,2907.0,39.4,47.2,Unique,female,gallery,acrylic,signed,12.0,10.0,France,images_thesis\739422_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/739422/auto-portrait-2013-abstrait-acrylique-chassis-lin-100x120cm-2013
20791,1332.0,31.9,43.7,Unique,unknown,gallery,other,signed,6.0,8.0,France,images_thesis\654495_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/654495/quiklix
20792,2664.0,26.4,36.2,Unique,male,gallery,other,signed,6.0,9.0,France,images_thesis\630915_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/630915/la-part-de-gateau
20793,727.0,23.6,23.6,Unique,male,gallery,other,signed,7.0,10.0,France,images_thesis\317056_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/317056/la-fraicheur-du-monde
20794,1090.0,19.7,39.4,Unique,female,gallery,acrylic,signed,11.0,10.0,France,images_thesis\316228_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/316228/espace-ouvert
20795,1332.0,15.7,47.2,Unique,female,gallery,other,signed,8.0,10.0,France,images_thesis\316222_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/316222/espace-ouvert-1
20796,5692.0,51.2,38.3,Unique,unknown,gallery,other,signed,9.0,10.0,France,images_thesis\243958_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/243958/fantasy-jejuisland-island-girl-story
20797,61.0,15.7,11.8,Unique,unknown,gallery,other,signed,0.0,8.0,other,images_thesis\2333694_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2333694/super-love-a-tribute-to-haring
20798,1405.0,36.2,23.6,Unique,unknown,gallery,oil,signed,0.0,7.0,France,images_thesis\2333366_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2333366/la-plage-scene-de-vie-onirique
20799,61.0,15.7,11.8,Unique,unknown,gallery,acrylic,signed,0.0,8.0,other,images_thesis\2332876_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2332876/it-a-tribute-to-s-king
20800,3500.0,38.0,30.0,Unique,male,independent,other,signed,0.0,5.0,United States,images_thesis\2329917_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2329917/my-milky-way
20801,3500.0,30.0,39.0,Unique,male,independent,other,signed,0.0,5.0,United States,images_thesis\2329914_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2329914/clown-show
20802,10052.0,47.2,39.4,Unique,unknown,independent,acrylic,signed,0.0,3.0,other,images_thesis\2329748_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2329748/fear-of-heights
20803,61.0,15.7,11.8,Unique,unknown,gallery,other,signed,0.0,8.0,other,images_thesis\2329173_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2329173/love-dream
20804,14533.0,56.7,78.7,Unique,female,independent,acrylic,signed,0.0,2.0,France,images_thesis\2328880_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2328880/blue-cosmos
20805,1766.0,16.0,20.0,Unique,male,gallery,oil,signed,0.0,4.0,other,images_thesis\2328858_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2328858/chroma-1950-no-40
20806,2301.0,18.0,24.0,Unique,male,gallery,oil,signed,0.0,4.0,other,images_thesis\2328857_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2328857/chroma-1950-no-36
20807,2301.0,18.0,24.0,Unique,male,gallery,oil,signed,0.0,4.0,other,images_thesis\2328855_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2328855/chroma-1950-no-29
20808,5000.0,46.0,30.0,Unique,male,independent,other,signed,0.0,5.0,United States,images_thesis\2328349_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2328349/shorthand-for-daybreak
20809,5000.0,30.0,46.0,Unique,male,independent,other,signed,0.0,5.0,United States,images_thesis\2328346_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2328346/nothing-to-sneeze-at
20810,5000.0,48.0,28.0,Unique,male,independent,other,signed,0.0,5.0,United States,images_thesis\2328344_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2328344/why-must-you-fret
20811,13322.0,15.7,27.6,Unique,male,gallery,other,signed,18.0,3.0,other,images_thesis\2312871_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2312871/tower-at-night
20812,1197.0,26.0,26.0,Unique,male,gallery,acrylic,signed,0.0,9.0,France,images_thesis\2312511_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2312511/wonder-woman-pop-scratch
20813,1841.0,19.7,27.6,Unique,unknown,gallery,other,signed,1.0,4.0,Spain,images_thesis\2312472_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2312472/missing-waves
20814,1877.0,27.6,19.7,Unique,female,gallery,other,not signed,1.0,4.0,Spain,images_thesis\2312196_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2312196/flowing-fantasy
20815,3876.0,39.4,39.4,Unique,male,gallery,other,signed,0.0,4.0,France,images_thesis\2312104_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2312104/jasmine
20816,3876.0,39.4,39.4,Unique,male,gallery,other,signed,0.0,4.0,France,images_thesis\2312103_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2312103/jasmine
20817,3876.0,39.4,39.4,Unique,male,gallery,other,signed,0.0,4.0,France,images_thesis\2312102_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2312102/jasmine
20818,3052.0,39.4,31.9,Unique,male,gallery,other,signed,0.0,4.0,France,images_thesis\2312100_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2312100/doriane
20819,1877.0,27.6,23.6,Unique,female,gallery,other,signed,0.0,3.0,Ukraine,images_thesis\2311433_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2311433/she-was-never-bored-because-she-wasnt-boring
20820,3391.0,39.4,31.9,Unique,female,gallery,oil,signed,0.0,9.0,Spain,images_thesis\2311326_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2311326/bag
20821,1029.0,24.0,19.7,Unique,female,independent,other,signed,0.0,1.0,other,images_thesis\2310721_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2310721/still-life-with-peruvian-lilies
20822,2543.0,23.6,31.5,Unique,unknown,gallery,oil,signed,0.0,6.0,other,images_thesis\2309536_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2309536/summer-day
20823,2543.0,23.6,31.5,Unique,unknown,gallery,oil,signed,16.0,6.0,other,images_thesis\2309530_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2309530/the-hour-of-the-storm
20824,2543.0,23.6,31.5,Unique,unknown,gallery,oil,signed,2.0,6.0,other,images_thesis\2309528_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2309528/by-the-rocks
20825,5000.0,72.0,60.0,Unique,unknown,gallery,other,signed,1.0,3.0,other,images_thesis\2309339_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2309339/sisters-in-yellow-5-21st-century-contemporary-figurative-love-african-fabric
20826,2991.0,39.5,31.5,Unique,male,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2306536_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2306536/late-night-conversations-painting-acrylic-on-canvas
20827,29200.0,48.0,36.0,Unique,male,gallery,oil,signed,1.0,3.0,United States,images_thesis\2306426_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2306426/la-peur-painting-oil-on-canvas
20828,440.0,12.0,16.0,Unique,male,gallery,oil,signed,20.0,3.0,United States,images_thesis\2306256_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2306256/c-o-canal-painting-oil-on-mdf-panel
20829,1000.0,47.2,31.5,Unique,unknown,gallery,oil,signed,6.0,1.0,United States,images_thesis\2304192_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2304192/garden
20830,2850.0,48.0,48.0,Unique,unknown,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2300499_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2300499/she-scream
